"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"EMR","Emerson Electric Company","63.97","45708576472.68","n/a","1993","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/emr",
"EDE","Empire District Electric Company (The)","21.42","917937456.66","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ede",
"ESBA","Empire State Realty OP, L.P.","16.82","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esba",
"FISK","Empire State Realty OP, L.P.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fisk",
"OGCP","Empire State Realty OP, L.P.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ogcp",
"ESRT","Empire State Realty Trust, Inc.","13.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","29.96","928831634.36","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","4.35","197153984.25","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edn",
"EOC","Empresa Nacional de Electricidad S.A.","42.49","11616418389.31","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eoc",
"ICA","Empresas Ica Soc Contrladora","8.95","1358962585.25","n/a","1992","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/ica",
"ELX","Emulex Corporation","7.81","713886498.82","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/elx",
"EEQ","Enbridge Energy Management LLC","28.41","1538552413.92","n/a","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eeq",
"EEP","Enbridge Energy, L.P.","29.94","7611000334.32","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/eep",
"ENB","Enbridge Inc","40.73","33636310543.96","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/enb",
"ECA","Encana Corporation","17.18","12673679694.94","n/a","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca",
"END","Endeavor International Corporation","6.22","292962000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/end",
"EXK","Endeavour Silver Corporation","4.09","407940730.9","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk",
"ENH","Endurance Specialty Holdings Ltd","53.26","2361308357.18","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ENH^A","Endurance Specialty Holdings Ltd","25.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^a",
"ENH^B","Endurance Specialty Holdings Ltd","24.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^b",
"NDRO","Enduro Royalty Trust","12.54","413820000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro",
"EGN","Energen Corporation","81.48","5884830260.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn",
"ENR","Energizer Holdings, Inc.","92.85","5781915367.35","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/enr",
"ETE","Energy Transfer Equity, L.P.","66.51","18670131841.5","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete",
"ETP","ENERGY TRANSFER PARTNERS","51.99","19559595915.75","n/a","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp",
"ERF","Enerplus Corporation","16.44","3312169315.32","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/erf",
"ENI","Enersis S A","16.36","10683461662.44","n/a","1993","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eni",
"ENS","Enersys","60.91","2899883863.93","n/a","2004","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ens",
"EGL","Engility Holdings, Inc.","29.42","506382453.28","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl",
"E","ENI S.p.A.","46.59","84393126000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/e",
"EBF","Ennis, Inc.","17.89","469012755.64","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf",
"NPO","Enpro Industries","59.22","1240124776.38","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/npo",
"ESV","ENSCO plc","55.32","12918922141.08","n/a","1981","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/esv",
"ETM","Entercom Communications Corporation","8.43","326449381.17","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EAA","Entergy Arkansas, Inc.","24","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eaa",
"EAB","Entergy Arkansas, Inc.","19.66","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, Inc.","19.05","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eae",
"ETR","Entergy Corporation","63.48","11317366752","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr",
"ELA","Entergy Louisiana, Inc.","24.3","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ela",
"ELB","Entergy Louisiana, Inc.","24.75","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elb",
"ELJ","Entergy Louisiana, Inc.","20.63","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","19.04","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu",
"EFM","Entergy Mississippi, Inc.","25.35","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/efm",
"EMQ","Entergy Mississippi, Inc.","25.01","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emq",
"EMZ","Entergy Mississippi, Inc.","23.93","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emz",
"ENJ","Entergy New Orleans, Inc.","20.75","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/enj",
"EDT","Entergy Texas Inc","26.09","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edt",
"EPD","Enterprise Products Partners L.P.","60.74","56170562478.12","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","5.92","520181839.68","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"ENV","Envestnet, Inc","31.89","1065359147.79","n/a","1995","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"EVHC","Envision Healthcare Holdings, Inc.","29.28","5097146872.8","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"ENZ","Enzo Biochem, Inc.","2.52","102173400","n/a","1980","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","174.59","47561686110.77","n/a","1989","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eog",
"EPAM","EPAM Systems, Inc.","34.95","1610895967.8","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/epam",
"EPL","EPL Oil & Gas, Inc.","37.78","1475210960.9","n/a","2000","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/epl",
"EPR","EPR Properties","47.99","2263470617.36","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EPR^C","EPR Properties","21.1599","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^c",
"EPR^E","EPR Properties","29.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^e",
"EPR^F","EPR Properties","21.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^f",
"EQT","EQT Corporation","87.57","13187540836.89","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/eqt",
"EQM","EQT Midstream Partners, LP","50.22","1530148258.44","n/a","1986","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"EQU","Equal Energy Ltd.","4.72","168115086.16","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/equ",
"EFX","Equifax, Inc.","59.59","7227293180.22","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"ELS","Equity Lifestyle Properties, Inc.","33.82","2819047938.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"ELS^C","Equity Lifestyle Properties, Inc.","23.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/els^c",
"EQY","Equity One, Inc.","21.95","2619722622.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqy",
"EQR","Equity Residential","52.63","18964408840.14","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EQS","Equus Total Return, Inc.","1.8929","19992139.7134","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqs",
"ERA","Era Group, Inc.","27.14","547720102.04","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/era",
"ESE","ESCO Technologies Inc.","33.14","876224814.58","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ESS","Essex Property Trust, Inc.","149.11","5671035021.6","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"ESS^H","Essex Property Trust, Inc.","25.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ess^h",
"EL","Estee Lauder Companies, Inc. (The)","69.98","27146367138.44","n/a","1995","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/el",
"ESL","Esterline Technologies Corporation","78.95","2477094461.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"DEG","Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.","64.22","6485709451","n/a","1986","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/deg",
"ETH","Ethan Allen Interiors Inc.","26.86","776512151.46","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"EEA","European Equity Fund, Inc. (The)","8.17","80983964.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eea",
"EVER","EverBank Financial Corp.","14.32","1754568883.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVER^A","EverBank Financial Corp.","22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ever^a",
"EVR","Evercore Partners Inc","48.49","1520885116.27","n/a","1996","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","147.65","7179421451.75","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVTC","Evertec, Inc.","21.82","1787267079.24","n/a","1992","Technology","EDP Services","http://www.nasdaq.com/symbol/evtc",
"EXAM","ExamWorks Group, Inc.","26.33","933187754.68","n/a","2010","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/exam",
"EXAR","Exar Corporation","13.63","647195675.25","n/a","1985","Technology","Semiconductors","http://www.nasdaq.com/symbol/exar",
"EXL","Excel Trust, Inc.","11.66","561694533.18","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exl",
"EXL^B","Excel Trust, Inc.","25.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/exl^b",
"XCO","EXCO Resources NL","6.74","1466259898.46","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xco",
"XLS","Exelis Inc.","15.91","2996023714.3","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xls",
"EXC","Exelon Corporation","29.23","25037347743.55","n/a","1984","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/exc",
"EXPR","Express, Inc.","23.81","1996557335.11","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/expr",
"EXH","Exterran Holdings, Inc.","28.12","1850019917.84","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/exh",
"EXR","Extra Space Storage Inc","46","5116296364","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exr",
"XOM","Exxon Mobil Corporation","86.32","379948847394.48","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/xom",
"FNB","F.N.B. Corporation","11.97","1737634542.21","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FN","Fabrinet","16.97","587755389.99","n/a","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/fn",
"FDS","FactSet Research Systems Inc.","113.14","4905118513.1","n/a","1996","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fds",
"FICO","Fair Isaac Corporation","55.41","1950490568.37","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fico",
"FCS","Fairchild Semiconductor International, Inc.","13.81","1762215783.49","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fcs",
"FDO","Family Dollar Stores, Inc.","72.55","8343240205.75","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fdo",
"FFG","FBL Financial Group, Inc.","44.58","1143281650.44","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"AGM","Federal Agricultural Mortgage Corporation","33.05","307375642.1","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"AGM/A","Federal Agricultural Mortgage Corporation","27.66","0","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm/a",
"AGM^A","Federal Agricultural Mortgage Corporation","20.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^a",
"FRT","Federal Realty Investment Trust","102.64","6742955430.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/frt",
"FSS","Federal Signal Corporation","12.95","810631952.9","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"FTT","Federated Enhanced Treasury Income Fund","12.82","114854226.16","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/ftt",
"FII","Federated Investors, Inc.","26.88","2812715700.48","n/a","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FPT","Federated Premier Intermediate Municipal Income Fund","12.33","86090945.22","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/fpt",
"FMN","Federated Premier Municipal Income Fund","12.94","80011397.34","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","114.73","36328366030.88","n/a","1978","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/fdx",
"FCH","FelCor Lodging Trust Incorporated","6.07","753442543.75","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch",
"FCH^A","FelCor Lodging Trust Incorporated","24.01","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch^a",
"FCH^C","FelCor Lodging Trust Incorporated","23.92","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fch^c",
"FGP","Ferrellgas Partners, L.P.","22.15","1751462940.85","n/a","1994","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","9.8","848662801","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/foe",
"FBR","Fibria Celulose S.A.","12.03","6663833791.38","n/a","1989","Basic Industries","Paper","http://www.nasdaq.com/symbol/fbr",
"FNF","Fidelity National Financial, Inc.","26.19","5993588361.78","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FIS","Fidelity National Information Services, Inc.","46.55","13597595932.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore MLP Opportunity Fund","24.45","724725017.25","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/fmo",
"FNP","Fifth & Pacific Companies, Inc.","24.54","3010147835.94","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/fnp",
"FSCE","Fifth Street Finance Corp.","23.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsce",
"FAC","First Acceptance Corporation","1.52","62269686.48","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","24.36","2605087412.76","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","5.54","1146730998.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"FBS^A","First Banks, Inc.","29.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbs^a",
"FCF","First Commonwealth Financial Corporation","7.56","729102737.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FHN","First Horizon National Corporation","11.24","2703833164.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","21.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","16.51","1815462218.7","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
